id,thread_id,author,body,timestamp,unix_timestamp,position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,hasPaidProductPlacement,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,source_filename,date_collected,youtube_url
jzb2toRmZoQ,UCJM1GkCI1u1mggQIGZxH3PA,c99713f51bdc8bf6b3fad035bfe4f6cc641a4beccc51187b,"World Vision Mozambique's Joseph Kamara updates ITV News with an emotional take on the situation in Beira and the surrounding area after Cyclone Idai devastated the area, with floods destroying homes and lives. If you'd like to help, donate here: wvuk.org/ss0T30o7lEV",2019-03-20 17:47:53,1553104073,74,UCJM1GkCI1u1mggQIGZxH3PA,World Vision UK,jzb2toRmZoQ,2019-03-20T17:47:53Z,2019-03-20 17:47:53,Cyclone Idai Appeal: The view from Mozambique,"World Vision Mozambique's Joseph Kamara updates ITV News with an emotional take on the situation in Beira and the surrounding area after Cyclone Idai devastated the area, with floods destroying homes and lives. If you'd like to help, donate here: wvuk.org/ss0T30o7lEV","ITV News,World Vision,World Vision UK,Mozambique,#Mozambique,Malawi,Zimbabwe,Cyclone,Cyclone Idai,Severe Weather,Natural Disaster,News,World Vision Mozambique,World Vision International,Idai,Floods,Flooding,Mozambique Floods,Mozambique Floods 2019,Weather",29,Nonprofits & Activism,Society,PT2M9S,129,2d,sd,false,en,en,,,,,,,1032,3,,0,2,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=jzb2toRmZoQ
YXKokCtCOd4,UCY_auFJoblE_ei1tXRJr4hg,713d27f3a0fe4b0a0f1422e9c666055437bc7dfc010bca43,A documentary on the devastation caused by Cyclone Idai in Zimbabwe and the efforts by people through GoFundMe to help: https://www.gofundme.com/f/zimbabwe-cyclone-relief,2019-09-03 21:35:05,1567546505,75,UCY_auFJoblE_ei1tXRJr4hg,Freeman Chari,YXKokCtCOd4,2019-09-03T21:35:05Z,2019-09-03 21:35:05,Cyclone Idai - People to People Solidarity (Full Cut),A documentary on the devastation caused by Cyclone Idai in Zimbabwe and the efforts by people through GoFundMe to help: https://www.gofundme.com/f/zimbabwe-cyclone-relief,"idai,cyclone,zimbabwe,chimanimani",22,People & Blogs,Society,PT1H37M8S,2228,2d,hd,false,en,en,https://i.ytimg.com/vi/YXKokCtCOd4/maxresdefault.jpg,,,,,,623,15,,0,2,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=YXKokCtCOd4
1-AVZddDWAw,UC4EVb7V6aHRcdIXe_CGbW_A,34886857349446d80e3edf08b87e201675db1d497ec6ff69,,2019-05-20 14:33:51,1558362831,76,UC4EVb7V6aHRcdIXe_CGbW_A,Zimteachers,1-AVZddDWAw,2019-05-20T14:33:51Z,2019-05-20 14:33:51,TROPICAL CYCLONE IDAI DOCUMENTARY,,,22,People & Blogs,Society,PT14M30S,870,2d,hd,false,en,en,https://i.ytimg.com/vi/1-AVZddDWAw/maxresdefault.jpg,,,,,,528,5,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=1-AVZddDWAw
PvJK39x95Uw,UC7O293nTvqmybJguyU6BsVA,ea1cfcbb0ec668225f1a43589c53214e1924e5b16252134e,"Zimbabwe experienced Tropical Cyclone Idai from the 15th of March 2019 to the 17th of March 2019 which saw an average of 600 mm of rainfall per day been recorded and caused massive destruction in Manicaland and Masvingo provinces of Zimbabwe. The hardest-hit district is Chimanimani which is in Manicaland province and has remained largely inaccessible due to damaged roads and main access bridges. Landslides also blocked some road sections cutting the district out from the rest of the province. Telecom networks and power lines were destroyed in Chimanimani and Chipinge cutting off communication channels and causing power outages. In Chimanimani, the water supply network, treatment and pumping stations, sewage system and sewer treatment plants were extensively damaged. Productive assets such as dip-tanks were flooded and shopping centres washed away. Oxfam in Zimbabwe responded to the disaster aimed at: Oxfam’s objectives of the Response were: • To promote personal, menstrual and household hygiene through the provision of NFIs, clean water, appropriate sanitation and hygiene information to the affected households. • To prevent or reduce the likely outbreak of water and vector borne diseases through hygiene promotion and NFIs distribution. • To provide appropriate sanitation facilities through the construction of emergency latrines and temporary bath shelters in the affected areas during the emergency phase and construction of institutional sanitation facilities for schools and hospitals in the recovery stage. • To provide direct food aid in the form of food hampers to the affected households to save people from starvation. • To restore livelihoods of the affected areas through training in entrepreneurship and providing ISAL start up kits for proposed income generation projects in the post emergency phase. • To disseminate critical WASH and EFSVL information. The response’s overall goal is to reduce morbidity and mortality due to Cholera amongst communities in Manicaland Province.",2020-03-14 05:48:52,1584164932,77,UC7O293nTvqmybJguyU6BsVA,Oxfam in Zimbabwe,PvJK39x95Uw,2020-03-14T05:48:52Z,2020-03-14 05:48:52,Cyclone Idai Response | Oxfam in Zimbabwe,"Zimbabwe experienced Tropical Cyclone Idai from the 15th of March 2019 to the 17th of March 2019 which saw an average of 600 mm of rainfall per day been recorded and caused massive destruction in Manicaland and Masvingo provinces of Zimbabwe. The hardest-hit district is Chimanimani which is in Manicaland province and has remained largely inaccessible due to damaged roads and main access bridges. Landslides also blocked some road sections cutting the district out from the rest of the province. Telecom networks and power lines were destroyed in Chimanimani and Chipinge cutting off communication channels and causing power outages. In Chimanimani, the water supply network, treatment and pumping stations, sewage system and sewer treatment plants were extensively damaged. Productive assets such as dip-tanks were flooded and shopping centres washed away. Oxfam in Zimbabwe responded to the disaster aimed at: Oxfam’s objectives of the Response were: • To promote personal, menstrual and household hygiene through the provision of NFIs, clean water, appropriate sanitation and hygiene information to the affected households. • To prevent or reduce the likely outbreak of water and vector borne diseases through hygiene promotion and NFIs distribution. • To provide appropriate sanitation facilities through the construction of emergency latrines and temporary bath shelters in the affected areas during the emergency phase and construction of institutional sanitation facilities for schools and hospitals in the recovery stage. • To provide direct food aid in the form of food hampers to the affected households to save people from starvation. • To restore livelihoods of the affected areas through training in entrepreneurship and providing ISAL start up kits for proposed income generation projects in the post emergency phase. • To disseminate critical WASH and EFSVL information. The response’s overall goal is to reduce morbidity and mortality due to Cholera amongst communities in Manicaland Province.",,22,People & Blogs,Society,PT17M53S,1073,2d,hd,false,en,en,https://i.ytimg.com/vi/PvJK39x95Uw/maxresdefault.jpg,,,,,,426,9,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=PvJK39x95Uw
FYwlMZZudK8,UCP8CSf3VNboK94VPmkQzBiA,5298f284f9f743b9d874ea5f347eaf0b3e62e2f0591ead65,"This script explores the devastation of Cyclone Idai in March 2019, focusing on its catastrophic effects on Mozambique, Zimbabwe, and Malawi. #CycloneIdai #NaturalDisaster #Mozambique #Zimbabwe #Malawi #HumanResilience #DisasterPreparedness #SurvivalStory #ClimateChange #HumanSpirit #Shorts",2025-01-16 01:00:10,1736989210,78,UCP8CSf3VNboK94VPmkQzBiA,Power of nature,FYwlMZZudK8,2025-01-16T01:00:10Z,2025-01-16 01:00:10,The Ferocious Fury of Cyclone Idai: Nature's Unyielding Wrath,"This script explores the devastation of Cyclone Idai in March 2019, focusing on its catastrophic effects on Mozambique, Zimbabwe, and Malawi. #CycloneIdai #NaturalDisaster #Mozambique #Zimbabwe #Malawi #HumanResilience #DisasterPreparedness #SurvivalStory #ClimateChange #HumanSpirit #Shorts",#Shorts,25,News & Politics,,PT47S,47,2d,hd,false,en,en,https://i.ytimg.com/vi/FYwlMZZudK8/maxresdefault.jpg,,,,,,174,8,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=FYwlMZZudK8
wuiFzi8LSMY,UC2ReM8L-6C_D7VBC3hRRJzA,54980f2b51453f53bf41e75b2a2a5ae4a56d6ad65cdd1f69,#CycloneIdai #NaturalDisaster #SouthernAfrica #DeadlyStorm #ExtremeWeather #HumanitarianCrisis #ClimateChange #DisasterRelief #WeatherEvents #CycloneSeason,2024-12-04 06:52:24,1733295144,79,UC2ReM8L-6C_D7VBC3hRRJzA,AI BrainBank,wuiFzi8LSMY,2024-12-04T06:52:24Z,2024-12-04 06:52:24,Cyclone Idai: Southern Africa’s Deadly Storm,#CycloneIdai #NaturalDisaster #SouthernAfrica #DeadlyStorm #ExtremeWeather #HumanitarianCrisis #ClimateChange #DisasterRelief #WeatherEvents #CycloneSeason,"shocking weather events,extreme weather phenomena,rare weather events,unexplained weather,fire tornado,ball lightning,blood rain,auroras in unusual locations,dust bowl storms,polar vortex outbreaks,cyclone idai impact,hurricane harvey flooding,sky trumpets,mystery booms,strange weather facts,natural weather phenomena,bizarre weather stories,climate change and weather,fire whirls and tornadoes,extreme weather explained,unbelievable weather occurrences",27,Education,,PT39S,39,2d,hd,false,en,en,https://i.ytimg.com/vi/wuiFzi8LSMY/maxresdefault.jpg,1,,,,,99,1,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=wuiFzi8LSMY
8G3uUpG0gnE,UCrCiK3Ej1lDggxiYG1tmnCw,501a8cb5e90231720ccab10fa44ace967bdb76a2ea873a61,Cyclone Idai update from Zimbabwe Red Cross Society Operations Director Karikoga Kutadzaushe as he shares some of the important information that we need to know,2019-03-22 18:17:27,1553278647,80,UCrCiK3Ej1lDggxiYG1tmnCw,263Chat,8G3uUpG0gnE,2019-03-22T18:17:27Z,2019-03-22 18:17:27,More still to be reached Cyclone Idai update from Zimbabwe Red Cross Society,Cyclone Idai update from Zimbabwe Red Cross Society Operations Director Karikoga Kutadzaushe as he shares some of the important information that we need to know,"Zanu-PF,politics,mnangagwa,Zimbabwe,news,#263Chat,Mugabe,263Chat,information",25,News & Politics,Society,PT3M35S,215,2d,sd,false,en,en,,1,,,,,596,3,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=8G3uUpG0gnE
cpcZ2Japenk,UC16niRr50-MSBwiO3YDb3RA,68000aa2d99d0f3b75749872561160bed7c2644f8b78d320,Drone footage shows the devastation caused by Cyclone Idai in Mozambique’s city of Beira. At the same time large devastation has been seen in the east and south of Zimbabwe. Please subscribe HERE http://bit.ly/1rbfUog,2019-03-19 09:58:47,1552989527,81,UC16niRr50-MSBwiO3YDb3RA,BBC News,cpcZ2Japenk,2019-03-19T09:58:47Z,2019-03-19 09:58:47,Cyclone Idai: 'People didn't stand a chance' - BBC News,Drone footage shows the devastation caused by Cyclone Idai in Mozambique’s city of Beira. At the same time large devastation has been seen in the east and south of Zimbabwe. Please subscribe HERE http://bit.ly/1rbfUog,"bbc,bbc news,news",25,News & Politics,Society,PT1M9S,69,2d,hd,false,en,en-GB,,1,,,,,59927,315,,0,53,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=cpcZ2Japenk
Q9WH7TU4Esk,UCI3RT5PGmdi1KVp9FG_CneA,8ec81cb903fbcf7b2813c0610e18420a32cb8e86412d00f2,"The South African National Defence Force is in Mozambique delivering aid donated by South Africans. Last month, the country was rocked by Cyclone Idai. Courtesy #DStv403",2019-04-10 04:23:46,1554870226,82,UCI3RT5PGmdi1KVp9FG_CneA,eNCA,Q9WH7TU4Esk,2019-04-10T04:23:46Z,2019-04-10 04:23:46,SA aid arrives in Beira after cyclone Idai aftermath,"The South African National Defence Force is in Mozambique delivering aid donated by South Africans. Last month, the country was rocked by Cyclone Idai. Courtesy #DStv403",,25,News & Politics,"Military,Politics,Society,Television_program",PT2M55S,175,2d,sd,false,en,en,,1,,,,,396,1,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=Q9WH7TU4Esk
gpxRnNPpsI4,UCeTufCUcLIWMe19hL-xf22w,fd884835c4da4b18ad96e90c8577fa61b950bd803e4f1d18,"Years after the storm, Cyclone Idai survivors are still picking up the pieces as the world that was once touched by the tragedy, turned its back on them #TheFeedZW Watch more of our cool videos below. Cyclone Idai Aftermath | Planet B https://www.youtube.com/watch?v=zcMXsPgF5CI Remember Chimanimani | Post Cyclone Idai Residents bemoan Covid19 https://youtu.be/xztvyZZrkFs Cyclone Idai survivors losing hope amid the #covid19 pandemic https://www.youtube.com/watch?v=avPmWxP4LsQ",2022-10-10 11:00:23,1665399623,83,UCeTufCUcLIWMe19hL-xf22w,The FeedZW,gpxRnNPpsI4,2022-10-10T11:00:23Z,2022-10-10 11:00:23,Life After Cyclone Idai | Animation,"Years after the storm, Cyclone Idai survivors are still picking up the pieces as the world that was once touched by the tragedy, turned its back on them #TheFeedZW Watch more of our cool videos below. Cyclone Idai Aftermath | Planet B https://www.youtube.com/watch?v=zcMXsPgF5CI Remember Chimanimani | Post Cyclone Idai Residents bemoan Covid19 https://youtu.be/xztvyZZrkFs Cyclone Idai survivors losing hope amid the #covid19 pandemic https://www.youtube.com/watch?v=avPmWxP4LsQ","youtuber,youtube,motivational monday,the storm,animation,viral,newvideo,share,ronaldo,mane,degree,puyol,ukraine,casemiro,martinelli,freeman,jacaranda,chris martin,david and goliath",22,People & Blogs,Society,PT1M44S,104,2d,hd,false,en,en,https://i.ytimg.com/vi/gpxRnNPpsI4/maxresdefault.jpg,1,,,,,70,5,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=gpxRnNPpsI4
iHCYQ8wKnig,UCNye-wNBqNL5ZzHSJj3l8Bg,a14d326311c0dd42593d2980bbd13a3d68f925aec838503c,"A week on, a staggering number of people are still stranded in Mozambique, ravaged by cyclone Idai. Many local residents are doing all they can to help those trapped by the floodwaters. Al Jazeera's Fahmida Miller reports from Beira. - Subscribe to our channel: http://aje.io/AJSubscribe - Follow us on Twitter: https://twitter.com/AJEnglish - Find us on Facebook: https://www.facebook.com/aljazeera - Check our website: https://www.aljazeera.com/ #AlJazeeraEnglish #CycloneIdai #Mozambique",2019-03-23 10:50:23,1553338223,84,UCNye-wNBqNL5ZzHSJj3l8Bg,Al Jazeera English,iHCYQ8wKnig,2019-03-23T10:50:23Z,2019-03-23 10:50:23,🇲🇿 Cyclone Idai: Locals rescue stranded villagers in Mozambique l Al Jazeera English,"A week on, a staggering number of people are still stranded in Mozambique, ravaged by cyclone Idai. Many local residents are doing all they can to help those trapped by the floodwaters. Al Jazeera's Fahmida Miller reports from Beira. - Subscribe to our channel: http://aje.io/AJSubscribe - Follow us on Twitter: https://twitter.com/AJEnglish - Find us on Facebook: https://www.facebook.com/aljazeera - Check our website: https://www.aljazeera.com/ #AlJazeeraEnglish #CycloneIdai #Mozambique","floods in mozambique,aljazeera.com,al jazeera,mozambique,aljazeera,mozambique news,aljazeera english,al jazeera english,floodwaters,mozambique cyclone,mozambique natural disaster,cyclone,mozambique disaster,aljazeera news,aljazeera live,mozambique latest,southern africa,zimbabwe,weather,extreme weather,storm",25,News & Politics,"Politics,Society",PT2M9S,129,2d,hd,false,en,en,https://i.ytimg.com/vi/iHCYQ8wKnig/maxresdefault.jpg,1,,,,,2590,23,,0,1,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=iHCYQ8wKnig
