Country	Date	SSID	Site Name	Site Type	Classification	Households	Individuals
Zimbabwe	31/03/2021		MUTIDZAWANDA	Original home			38
Zimbabwe	31/03/2021		Mukotsori	Original home			187
Zimbabwe	31/03/2021		Mahama	Original home			81
Zimbabwe	31/03/2021		Goneyi	Host Family/Community accomodation			99
Zimbabwe	31/03/2021		Maguta	Original home			27
Zimbabwe	31/03/2021		Ngani	Host Family/Community accomodation			19
Zimbabwe	31/03/2021		Muchakagara B	Original home			164
Zimbabwe	31/03/2021		Muchakagara C	Original home			34
Zimbabwe	31/03/2021		Tambarare	Original home			4
Zimbabwe	31/03/2021		Kwanaka Ward 4	Original home			150
Zimbabwe	31/03/2021		Mhizha	Original home			301
Zimbabwe	31/03/2021		DORIRO 	Original home			80
Zimbabwe	31/03/2021		Chizemo	Original home			181
Zimbabwe	31/03/2021		Chizemo	Original home			90
Zimbabwe	31/03/2021		Makuneyi	Original home			24
Zimbabwe	31/03/2021		Nemaramba	Original home			75
Zimbabwe	31/03/2021		Munyebvu	Original home			75
Zimbabwe	31/03/2021		Tagarirwa	Host Family/Community accomodation			149
Zimbabwe	31/03/2021		Chitombo	Original home			8
Zimbabwe	31/03/2021		Nezandonyi	Original home			130
Zimbabwe	31/03/2021		Nemakonde village 4B	Original home			42
Zimbabwe	31/03/2021		Chipiro	Original home			17
Zimbabwe	31/03/2021		Chizemo	Original home			33
Zimbabwe	31/03/2021		Madziyanike	Host Family/Community accomodation			5
Zimbabwe	31/03/2021		Chimhaka	Original home			4
Zimbabwe	31/03/2021		Matiyashe	Original home			26
Zimbabwe	31/03/2021		Nyanhanda	Original home			68
Zimbabwe	31/03/2021		Chishakwe	Original home			88
Zimbabwe	31/03/2021		Masasi	Original home			110
Zimbabwe	31/03/2021		Dirikwe	Original home			30
Zimbabwe	31/03/2021		Pedzana	Original home			16
Zimbabwe	31/03/2021		Mutsiyo	Original home			124
Zimbabwe	31/03/2021		Ngawane	Original home			32
Zimbabwe	31/03/2021		Makotamo	Original home			18
Zimbabwe	31/03/2021		Muchadzinetsa	Original home			11
Zimbabwe	31/03/2021		Bvumbura A	Original home			70
Zimbabwe	31/03/2021		Bvumbura B	Original home			55
Zimbabwe	31/03/2021		Zimunda A	Original home			11
Zimbabwe	31/03/2021		Matiashe	Original home			29
Zimbabwe	31/03/2021		Chitekete	Original home			50
Zimbabwe	31/03/2021		Rujeko	Original home			20
Zimbabwe	31/03/2021		MABASA	Original home			25
Zimbabwe	31/03/2021		Kwaedza	Original home			5
Zimbabwe	31/03/2021		Dembeza	Original home			39
Zimbabwe	31/03/2021		Mawoneke	Original home			18
Zimbabwe	31/03/2021		Mutembedzi	Original home			30
Zimbabwe	31/03/2021		Chirawo	Original home			23
Zimbabwe	31/03/2021		Chiota	Original home			57
Zimbabwe	31/03/2021		Mutekesanwa	Original home			61
Zimbabwe	31/03/2021		Ngorima	Original home			84
Zimbabwe	31/03/2021		Ward 12 other villages	Original home			138
Zimbabwe	31/03/2021		Chanyamwaka	Original home			15
Zimbabwe	31/03/2021		Chiumba	Original home			40
Zimbabwe	31/03/2021		Derera village	Original home			11
Zimbabwe	31/03/2021		Manase A	Original home			91
Zimbabwe	31/03/2021		Manzou	Original home			23
Zimbabwe	31/03/2021		Marumauta	Original home			9
Zimbabwe	31/03/2021		Matsiya	Original home			14
Zimbabwe	31/03/2021		Maweni	Original home			11
Zimbabwe	31/03/2021		Pfumo A	Original home			12
Zimbabwe	31/03/2021		Pfumo B	Original home			36
Zimbabwe	31/03/2021		Pote	Original home			13
Zimbabwe	31/03/2021		Teteashani	Original home			75
Zimbabwe	31/03/2021		Kutseza	Original home			21
Zimbabwe	31/03/2021		Gadyadza	Original home			5
Zimbabwe	31/03/2021		Nyaruwa	Original home			11
Zimbabwe	31/03/2021		Chinyai	Original home			16
Zimbabwe	31/03/2021		Sabumba Village	Original home			7
Zimbabwe	31/03/2021		Ngangu	Host Family/Community accomodation			810
Zimbabwe	31/03/2021		Arboratum Camp	Camp			340
Zimbabwe	31/03/2021		GARIKAI CAMP	Camp			429
Zimbabwe	31/03/2021		Chisamba	Original home			95
Zimbabwe	31/03/2021		Ndadzingwa	Original home			60
Zimbabwe	31/03/2021		Duri village	Original home			25
Zimbabwe	31/03/2021		Gezi	Original home			19
Zimbabwe	31/03/2021		Nhombo	Host Family/Community accomodation			8
Zimbabwe	31/03/2021		Marozva	Original home			112
Zimbabwe	31/03/2021		Derwani	Original home			28
Zimbabwe	31/03/2021		Saziya	Original home			46
Zimbabwe	31/03/2021		Runhowani	Original home			84
Zimbabwe	31/03/2021		Maringeni	Original home			25
Zimbabwe	31/03/2021		Muteve	Original home			17
Zimbabwe	31/03/2021		Manzou Village	Original home			33
Zimbabwe	31/03/2021		Mwatsikenyere	Original home			36
Zimbabwe	31/03/2021		Mutakura	Original home			25
Zimbabwe	31/03/2021		Musiyandaka	Original home			24
Zimbabwe	31/03/2021		Utseya village	Original home			75
Zimbabwe	31/03/2021		Nechirinda B	Original home			1
Zimbabwe	31/03/2021		Chinamira	Original home			59
Zimbabwe	31/03/2021		Chanhuwa	Original home			17
Zimbabwe	31/03/2021		Chibvuma	Original home			26
Zimbabwe	31/03/2021		Zihu	Original home			3
Zimbabwe	31/03/2021		Mukowangedayi	Original home			20
Zimbabwe	31/03/2021		Muchada	Original home			8
Zimbabwe	31/03/2021		ZIMUNDA	Original home			21
Zimbabwe	31/03/2021		Netsundwa B	Original home			25
Zimbabwe	31/03/2021		Munengerwa	Original home			44
Zimbabwe	31/03/2021		Nechiora B	Original home			68
Zimbabwe	31/03/2021		Tabara	Original home			73
Zimbabwe	31/03/2021		Ruchiyo	Original home			5
Zimbabwe	31/03/2021		Nhachi	Original home			115
Zimbabwe	31/03/2021		Nemapanda	Original home			70
Zimbabwe	31/03/2021		Mwandiambira	Original home			19
Zimbabwe	31/03/2021		Nechigonda	Original home			15
Zimbabwe	31/03/2021		Mumera	Original home			60
Zimbabwe	31/03/2021		Gudyanga	Host Family/Community accomodation			45
Zimbabwe	31/03/2021		Chandimara	Original home			70
Zimbabwe	31/03/2021		Dzitiro	Original home			250
Zimbabwe	31/03/2021		Tonhorai	Original home			80
Zimbabwe	31/03/2021		MASASI	Original home			40
Zimbabwe	31/03/2021		CHIPIRO	Original home			66
Zimbabwe	31/03/2021		Kopa camp	Camp			125
Zimbabwe	31/03/2021		Denhere	Original home			105
Zimbabwe	31/03/2021		Muchadziya lower	Original home			126
Zimbabwe	31/03/2021		Muchadziya Upper	Original home			9
Zimbabwe	31/03/2021		Matendera	Original home			16
Zimbabwe	31/03/2021		Vhumisai Upper	Original home			0
Zimbabwe	31/03/2021		Mapombere	Original home			15
Zimbabwe	31/03/2021		Majoka	Original home			114
Zimbabwe	31/03/2021		Muitire	Original home			28
Zimbabwe	31/03/2021		Matyukira	Original home			169
Zimbabwe	31/03/2021		Chitambike	Original home			19
Zimbabwe	31/03/2021		Mundendevhune	Original home			12
Zimbabwe	31/03/2021		Chishiri A	Original home			17
Zimbabwe	31/03/2021		Musareketa	Original home			60
Zimbabwe	31/03/2021		Chishiri B	Original home			20
Zimbabwe	31/03/2021		Muterembwe	Original home			42
Zimbabwe	31/03/2021		Demeni	Original home			40
Zimbabwe	31/03/2021		Mamboza	Original home			50
Zimbabwe	31/03/2021		Nemaramba	Original home			44
